variable,mu_c,CI_c_lower,CI_c_upper
2718,14513.687652908016,14312.142880229616,14715.23242558642
2719,14498.61067048676,14288.19853801482,14709.0228029587
2720,14493.857399957684,14283.722645786283,14703.992154129088
2721,14493.509322174299,14283.410324815723,14703.60831953288
2722,14489.424215038478,14275.921388895053,14702.927041181903
2723,14486.752293384387,14273.504933214394,14699.999653554383
2724,14486.752293384387,14273.504933214394,14699.999653554383
2725,14482.145838911625,14268.560277755158,14695.731400068093
2726,14467.191608414607,14251.14592969042,14683.237287138794
2727,14467.191608414607,14251.14592969042,14683.237287138794
2728,14466.744440483426,14250.583315980439,14682.905564986417
2729,14464.26906883789,14248.229341636994,14680.308796038786
2730,14457.086537104758,14247.272036955343,14666.901037254174
2731,14455.49121672911,14245.734209295642,14665.24822416258
2732,14454.241192721032,14244.14971563606,14664.332669806005
2733,14454.241192721032,14244.14971563606,14664.332669806005
2734,14453.17177708196,14242.382588099146,14663.960966064773
2735,14451.337769017708,14241.264400308844,14661.41113772657
2736,14445.326103244393,14235.863348732679,14654.788857756112
2737,14443.458671944052,14234.145867144844,14652.77147674326
2738,14440.194827480478,14232.044732302698,14648.344922658258
2739,14437.822347095713,14229.922336273314,14645.722357918115
2740,14431.269112512156,14223.989055439728,14638.549169584592
2741,14429.256762366735,14221.415764474237,14637.097760259236
2742,14426.888420582245,14219.780480676154,14633.99636048834
2743,14426.693435912039,14219.696795016205,14633.69007680788
2744,14415.508050590104,14208.970506255342,14622.04559492487
2745,14415.508050590104,14208.970506255342,14622.04559492487
2746,14409.401276465216,14203.5617247638,14615.240828166636
2747,14403.597956899297,14200.735125454166,14606.460788344431
2748,14403.597956899297,14200.735125454166,14606.460788344431
2749,14393.304549991357,14192.585233161308,14594.02386682141
2750,14392.48753308667,14192.27682912263,14592.698237050712
2751,14392.48753308667,14192.27682912263,14592.698237050712
2752,14389.886706460271,14191.21779425695,14588.555618663595
2753,14375.684880185263,14172.604900705932,14578.764859664598
2754,14374.899526757323,14171.788540940044,14578.010512574601
2755,14373.56125392882,14170.016383585777,14577.106124271862
2756,14371.732409307391,14168.205611497555,14575.259207117228
2757,14365.819374379787,14162.457397504986,14569.181351254592
2758,14362.681082091198,14161.002526965456,14564.359637216943
2759,14360.30886069259,14159.383309853507,14561.234411531674
2760,14355.237258388934,14156.768086429136,14553.706430348731
2761,14352.905865772855,14154.540163671758,14551.271567873948
2762,14346.739967572446,14148.235315401085,14545.244619743808
2763,14344.768409148965,14145.297234455922,14544.239583842007
2764,14339.648815731858,14140.228202055774,14539.069429407939
2765,14338.5911568378,14139.801660295894,14537.380653379705
2766,14337.215430045631,14137.861504549955,14536.569355541304
2767,14335.491417866073,14136.353433016937,14534.629402715202
2768,14331.87645316626,14130.754717880001,14532.998188452519
2769,14330.16375779564,14129.03487791731,14531.292637673972
2770,14327.688824023015,14124.725233898245,14530.652414147784
2771,14326.903000253815,14123.61965476727,14530.18634574036
2772,14324.330991025767,14121.915999274852,14526.745982776678
2773,14321.917487764069,14121.131795737005,14522.703179791133
2774,14316.011833039376,14112.124109104265,14519.899556974491
2775,14316.011833039376,14112.124109104265,14519.899556974491
2776,14313.757134865478,14109.175311015342,14518.338958715614
2777,14313.612737670253,14109.125001361015,14518.100473979492
2778,14307.58829818606,14101.28255672565,14513.894039646466
2779,14302.236829924266,14095.03318572965,14509.440474118883
2780,14302.179009254365,14094.968746416753,14509.389272091981
2781,14300.466668729036,14092.348805922655,14508.58453153542
2782,14293.392967784348,14082.278765317596,14504.5071702511
2783,14283.27934756142,14077.436599109196,14489.122096013643
2784,14281.890322178404,14075.295706045481,14488.484938311327
2785,14275.46966002389,14070.665462372403,14480.273857675376
2786,14270.238518499367,14067.539262352797,14472.937774645938
2787,14266.09886439327,14063.408691157503,14468.789037629038
2788,14259.308391499779,14051.594113473744,14467.022669525813
2789,14257.869944312588,14049.50609870873,14466.233789916445
2790,14252.611514421362,14043.678541583618,14461.544487259105
2791,14248.037975709747,14040.531359962557,14455.544591456937
2792,14248.037975709747,14040.531359962557,14455.544591456937
2793,14248.037975709747,14040.531359962557,14455.544591456937
2794,14248.037975709747,14040.531359962557,14455.544591456937
2795,14244.907028452253,14036.193760241391,14453.620296663115
2796,14243.951761685232,14036.004273881297,14451.899249489163
2797,14240.427782815936,14033.93297127286,14446.922594359012
2798,14238.427782815936,14031.073598504014,14445.781967127858
2799,14238.203723921179,14030.748872535349,14445.658575307009
2800,14232.839002506927,14024.936708468178,14440.741296545673
2801,14229.599780049626,14021.480255457553,14437.7193046417
2802,14228.868762889035,14020.713495476479,14437.024030301587
2803,14228.787287267043,14020.681140003753,14436.893434530333
2804,14228.787287267043,14020.681140003753,14436.893434530333
2805,14226.53536944634,14017.64852405039,14435.422214842285
2806,14219.06408000736,14009.337223837096,14428.790936177624
2807,14219.06408000736,14009.337223837096,14428.790936177624
2808,14217.126914724155,14006.818431107808,14427.435398340502
2809,14215.552906110612,14004.33251469647,14426.773297524753
2810,14214.643689499047,14003.909813856779,14425.377565141316
2811,14212.734704409266,14002.203484599728,14423.265924218804
2812,14208.022725639923,13996.787213324205,14419.25823795564
2813,14201.775093472492,13994.389305893905,14409.160881051079
2814,14196.360259187093,13991.222681953577,14401.497836420613
2815,14190.05913749611,13987.242333623804,14392.875941368418
2816,14187.884831864312,13984.574229212672,14391.195434515956
2817,14182.575805445907,13978.12350989941,14387.02810099241
2818,14182.384612521457,13978.1247433773,14386.644481665617
2819,14182.384612521457,13978.1247433773,14386.644481665617
2820,14180.412858056516,13975.656526442643,14385.169189670389
2821,14171.522612280498,13962.688009721362,14380.35721483963
2822,14170.573740776961,13962.27821508563,14378.869266468293
2823,14161.179938974126,13949.277098362105,14373.082779586151
2824,14160.394095969854,13948.43522971293,14372.352962226778
2825,14159.625238025861,13947.672609720968,14371.577866330757
2826,14156.221529227643,13942.77672153368,14369.66633692161
2827,14156.221529227643,13942.77672153368,14369.66633692161
2828,14151.312589800305,13939.656666014804,14362.968513585807
2829,14149.07522011202,13937.481160011646,14360.669280212393
2830,14146.488247582063,13934.472119125578,14358.504376038549
2831,14140.000011208384,13925.28419585572,14354.715826561047
2832,14139.67404461974,13924.8102797942,14354.53780944528
2833,14136.173141272819,13923.239485619637,14349.106796925997
2834,14136.173141272819,13923.239485619637,14349.106796925997
2835,14136.001376801763,13922.989047831214,14349.013705772313
2836,14132.277137945515,13917.436324564773,14347.117951326254
2837,14130.331161615606,13916.790279586214,14343.872043644995
2838,14127.58492832366,13913.594339511625,14341.5755171357
2839,14127.58492832366,13913.594339511625,14341.5755171357
2840,14125.859893624132,13911.372001119948,14340.34778612832
2841,14124.82387667724,13910.381637267637,14339.266116086845
2842,14116.43244533166,13899.74650949709,14333.11838116623
2843,14116.42856953621,13899.745116810804,14333.112022261617
2844,14116.42856953621,13899.745116810804,14333.112022261617
2845,14114.724252779031,13898.384294351308,14331.064211206758
2846,14114.303809560968,13898.114776836223,14330.492842285714
2847,14104.18122558895,13887.859163036537,14320.503288141364
2848,14104.173581775513,13887.84878723808,14320.498376312942
2849,14100.544447892222,13885.944553404906,14315.144342379537
2850,14100.288769659064,13885.845566832939,14314.731972485186
2851,14099.080624574937,13884.432089505637,14313.729159644237
2852,14098.043620054184,13883.020284404776,14313.066955703596
2853,14090.56300713164,13873.319680987548,14307.806333275727
2854,14090.56300713164,13873.319680987548,14307.806333275727
2855,14084.809323844906,13868.74076932603,14300.87787836378
2856,14084.809323844906,13868.74076932603,14300.87787836378
2857,14084.809323844906,13868.74076932603,14300.87787836378
2858,14084.469195999876,13868.151907410282,14300.786484589475
2859,14084.108963182827,13867.526311897152,14300.691614468506
2860,14084.108963182827,13867.526311897152,14300.691614468506
2861,14083.331400384219,13866.984666920504,14299.678133847934
2862,14080.191377102094,13864.348576435415,14296.034177768768
2863,14076.744302344783,13858.638143447488,14294.850461242071
2864,14062.065951781722,13839.178362498858,14284.953541064579
2865,14056.432541225966,13835.961159239281,14276.903923212643
2866,14056.432541225966,13835.961159239281,14276.903923212643
2867,14056.432541225966,13835.961159239281,14276.903923212643
2868,14045.548041565524,13817.987688110532,14273.108395020512
2869,14044.668656707805,13816.684241742583,14272.653071673027
2870,14040.748392646094,13811.55564311859,14269.941142173593
2871,14038.07304370153,13810.57828616326,14265.5678012398
2872,14036.706872336168,13808.648709022487,14264.765035649849
2873,14036.313143553361,13808.50526737572,14264.121019731003
2874,14036.313143553361,13808.50526737572,14264.121019731003
2875,14029.397874411883,13798.199048507613,14260.596700316157
2876,14028.217734879376,13796.631663471671,14259.80380628708
2877,14023.110310963239,13794.122814910203,14252.097807016275
2878,14018.505691842889,13786.85809813777,14250.153285548007
2879,14018.505691842889,13786.85809813777,14250.153285548007
2880,14018.505691842889,13786.85809813777,14250.153285548007
2881,14012.926931701106,13784.870123975188,14240.983739427023
2882,14012.895757635153,13784.814673656336,14240.97684161397
2883,14005.83702004159,13777.722790960783,14233.951249122394
2884,13994.652623269405,13761.84160174816,14227.46364479065
2885,13992.115962161131,13758.714973884918,14225.516950437344
2886,13990.91181590929,13758.18685302992,14223.636778788661
2887,13989.732112986798,13756.299593502637,14223.164632470962
2888,13989.698053401424,13756.265675893768,14223.130430909083
2889,13985.452067533408,13750.892519100606,14220.011615966207
2890,13983.51282104796,13748.026450273961,14218.999191821958
2891,13983.362873955848,13747.765491608267,14218.96025630343
2892,13982.480942173299,13746.628491563119,14218.33339278348
2893,13982.480942173299,13746.628491563119,14218.33339278348
2894,13979.08736545026,13743.034188544378,14215.140542356141
2895,13977.181343023893,13741.926788006176,14212.435898041613
2896,13972.651564385023,13739.249570468555,14206.053558301488
2897,13962.776427681989,13726.095949859508,14199.45690550447
2898,13962.776427681989,13726.095949859508,14199.45690550447
2899,13962.776427681989,13726.095949859508,14199.45690550447
2900,13962.776427681989,13726.095949859508,14199.45690550447
2901,13962.776427681989,13726.095949859508,14199.45690550447
2902,13960.486084504162,13723.007654449999,14197.964514558325
2903,13957.217355348212,13718.426768898573,14196.00794179785
2904,13957.217355348212,13718.426768898573,14196.00794179785
2905,13951.395767365606,13716.113866285647,14186.677668445565
2906,13948.027968210901,13714.741827647373,14181.31410877443
2907,13945.70162412249,13712.299616462662,14179.103631782315
2908,13941.763176935296,13709.43483179913,14174.091522071461
2909,13941.763176935296,13709.43483179913,14174.091522071461
2910,13941.763176935296,13709.43483179913,14174.091522071461
2911,13940.912131345005,13707.977782415237,14173.846480274773
2912,13935.970975162527,13702.972074090194,14168.96987623486
2913,13933.79004688594,13699.368913857323,14168.211179914562
2914,13933.329225347912,13699.273220802965,14167.38522989286
2915,13928.59488303063,13691.21341575774,14165.976350303523
2916,13922.843882733781,13682.247504218749,14163.440261248814
2917,13918.82952480553,13680.701150836328,14156.957898774734
2918,13917.391193035923,13679.966090122445,14154.8162959494
2919,13917.051288352372,13679.72496458208,14154.37761212266
2920,13915.930123081123,13677.76018696147,14154.100059200773
2921,13915.930123081123,13677.76018696147,14154.100059200773
2922,13911.239951904987,13675.133210878848,14147.346692931118
2923,13905.695501750648,13670.112449778519,14141.27855372277
2924,13901.948073027776,13667.34736330615,14136.548782749402
2925,13894.552434055491,13662.032142086611,14127.072726024364
2926,13893.861921938606,13661.795727578381,14125.928116298826
2927,13892.975651027882,13660.896272118569,14125.055029937195
2928,13892.975651027882,13660.896272118569,14125.055029937195
2929,13883.802566079441,13651.702364183495,14115.902767975387
2930,13870.181639112718,13645.448440183849,14094.914838041586
2931,13870.082003113133,13645.340353314106,14094.82365291216
2932,13870.082003113133,13645.340353314106,14094.82365291216
2933,13869.76305265704,13645.173589930326,14094.352515383753
2934,13867.967217148787,13642.943129832825,14092.99130446475
2935,13867.097947596754,13641.754993657349,14092.440901536156
