variable,mu_c,CI_c_lower,CI_c_upper
7579,7812.811273467838,7687.737004751214,7937.8855421844655
7580,7812.811273467838,7687.737004751214,7937.8855421844655
7581,7812.811273467838,7687.737004751214,7937.8855421844655
7582,7812.811273467838,7687.737004751214,7937.8855421844655
7583,7812.811273467838,7687.737004751214,7937.8855421844655
7584,7812.811273467838,7687.737004751214,7937.8855421844655
7585,7812.811273467838,7687.737004751214,7937.8855421844655
7586,7811.823708533557,7687.170116019558,7936.477301047556
7587,7811.0326292494265,7686.6806069424465,7935.384651556408
7588,7809.307278646653,7685.856193668525,7932.758363624783
7589,7809.004503008922,7685.402426721592,7932.606579296251
7590,7809.004503008922,7685.402426721592,7932.606579296251
7591,7809.004503008922,7685.402426721592,7932.606579296251
7592,7809.004503008922,7685.402426721592,7932.606579296251
7593,7809.004503008922,7685.402426721592,7932.606579296251
7594,7808.811502540759,7685.222483943664,7932.40052113785
7595,7808.65802825338,7685.125286862138,7932.190769644618
7596,7808.65802825338,7685.125286862138,7932.190769644618
7597,7808.65802825338,7685.125286862138,7932.190769644618
7598,7807.65802825338,7685.047766788615,7930.26828971814
7599,7807.65802825338,7685.047766788615,7930.26828971814
7600,7806.374546770081,7683.8519926776235,7928.897100862537
7601,7806.374546770081,7683.8519926776235,7928.897100862537
7602,7806.374546770081,7683.8519926776235,7928.897100862537
7603,7805.0373842240315,7682.551309816782,7927.523458631279
7604,7805.0373842240315,7682.551309816782,7927.523458631279
7605,7805.0373842240315,7682.551309816782,7927.523458631279
7606,7805.0373842240315,7682.551309816782,7927.523458631279
7607,7805.0373842240315,7682.551309816782,7927.523458631279
7608,7805.0373842240315,7682.551309816782,7927.523458631279
7609,7805.0373842240315,7682.551309816782,7927.523458631279
7610,7803.83470823555,7681.275934382849,7926.393482088248
7611,7803.83470823555,7681.275934382849,7926.393482088248
7612,7803.83470823555,7681.275934382849,7926.393482088248
7613,7803.83470823555,7681.275934382849,7926.393482088248
7614,7803.83470823555,7681.275934382849,7926.393482088248
7615,7803.541815016737,7680.984281956656,7926.099348076815
7616,7803.541815016737,7680.984281956656,7926.099348076815
7617,7803.541815016737,7680.984281956656,7926.099348076815
7618,7803.541815016737,7680.984281956656,7926.099348076815
7619,7803.541815016737,7680.984281956656,7926.099348076815
7620,7803.541815016737,7680.984281956656,7926.099348076815
7621,7802.064870931852,7679.357056573768,7924.772685289936
7622,7802.064870931852,7679.357056573768,7924.772685289936
7623,7802.064870931852,7679.357056573768,7924.772685289936
7624,7802.064870931852,7679.357056573768,7924.772685289936
7625,7802.064870931852,7679.357056573768,7924.772685289936
7626,7802.064870931852,7679.357056573768,7924.772685289936
7627,7802.064870931852,7679.357056573768,7924.772685289936
7628,7802.064870931852,7679.357056573768,7924.772685289936
7629,7802.064870931852,7679.357056573768,7924.772685289936
7630,7801.564870931852,7678.2623710669595,7924.867370796745
7631,7798.850540815523,7674.355340985206,7923.345740645839
7632,7798.850540815523,7674.355340985206,7923.345740645839
7633,7798.8182932643995,7674.3236899761105,7923.3128965526885
7634,7798.8182932643995,7674.3236899761105,7923.3128965526885
7635,7798.8182932643995,7674.3236899761105,7923.3128965526885
7636,7798.8182932643995,7674.3236899761105,7923.3128965526885
7637,7796.443895556031,7672.720186161876,7920.167604950186
7638,7796.443895556031,7672.720186161876,7920.167604950186
7639,7796.243384838953,7672.59709527728,7919.889674400624
7640,7794.5098997576415,7669.993000815172,7919.026798700109
7641,7794.5098997576415,7669.993000815172,7919.026798700109
7642,7791.291648172487,7664.931912985065,7917.651383359907
7643,7790.516111556274,7664.200759065971,7916.831464046579
7644,7790.516111556274,7664.200759065971,7916.831464046579
7645,7790.440927742683,7664.127449018829,7916.754406466539
7646,7790.440927742683,7664.127449018829,7916.754406466539
7647,7790.440927742683,7664.127449018829,7916.754406466539
7648,7790.440927742683,7664.127449018829,7916.754406466539
7649,7790.440927742683,7664.127449018829,7916.754406466539
7650,7789.5864817110605,7662.874053671353,7916.29890975077
7651,7789.5864817110605,7662.874053671353,7916.29890975077
7652,7789.494652055347,7662.791455991447,7916.197848119248
7653,7789.286025608252,7662.592052968051,7915.979998248456
7654,7789.286025608252,7662.592052968051,7915.979998248456
7655,7789.286025608252,7662.592052968051,7915.979998248456
7656,7788.7666344582385,7662.070364761566,7915.462904154909
7657,7787.818819946065,7661.411053629021,7914.226586263107
7658,7787.818819946065,7661.411053629021,7914.226586263107
7659,7787.289176177893,7660.9315900094325,7913.646762346351
7660,7787.289176177893,7660.9315900094325,7913.646762346351
7661,7787.289176177893,7660.9315900094325,7913.646762346351
7662,7785.336843217382,7658.95420781621,7911.7194786185555
7663,7785.336843217382,7658.95420781621,7911.7194786185555
7664,7785.336843217382,7658.95420781621,7911.7194786185555
7665,7785.336843217382,7658.95420781621,7911.7194786185555
7666,7785.336843217382,7658.95420781621,7911.7194786185555
7667,7784.748098402634,7658.082761741287,7911.41343506398
7668,7784.748098402634,7658.082761741287,7911.41343506398
7669,7783.660707476673,7656.211771170562,7911.109643782783
7670,7783.660707476673,7656.211771170562,7911.109643782783
7671,7782.877678785414,7655.460309258723,7910.295048312101
7672,7782.877678785414,7655.460309258723,7910.295048312101
7673,7782.877678785414,7655.460309258723,7910.295048312101
7674,7782.877678785414,7655.460309258723,7910.295048312101
7675,7782.752802881357,7655.32904570555,7910.176560057162
7676,7780.029041717559,7653.7318405616925,7906.326242873421
7677,7779.487169373389,7653.38287469652,7905.591464050255
7678,7779.027350886865,7652.898247043025,7905.156454730702
7679,7779.027350886865,7652.898247043025,7905.156454730702
7680,7778.268885651256,7652.20965058405,7904.32812071846
7681,7778.268885651256,7652.20965058405,7904.32812071846
7682,7776.343549456097,7648.088942736028,7904.598156176165
7683,7776.343549456097,7648.088942736028,7904.598156176165
7684,7776.343549456097,7648.088942736028,7904.598156176165
7685,7776.343549456097,7648.088942736028,7904.598156176165
7686,7775.343549456097,7647.115345738418,7903.571753173775
7687,7775.343549456097,7647.115345738418,7903.571753173775
7688,7775.343549456097,7647.115345738418,7903.571753173775
7689,7775.343549456097,7647.115345738418,7903.571753173775
7690,7774.237806261949,7646.640211563797,7901.835400960102
7691,7774.237806261949,7646.640211563797,7901.835400960102
7692,7773.183604247924,7644.351251033838,7902.015957462011
7693,7772.857828057682,7644.180146544236,7901.535509571127
7694,7772.857828057682,7644.180146544236,7901.535509571127
7695,7772.857828057682,7644.180146544236,7901.535509571127
7696,7772.857828057682,7644.180146544236,7901.535509571127
7697,7772.857828057682,7644.180146544236,7901.535509571127
7698,7772.857828057682,7644.180146544236,7901.535509571127
7699,7772.857828057682,7644.180146544236,7901.535509571127
7700,7771.997837363591,7643.58858538187,7900.407089345309
7701,7771.695061725859,7643.3805627520005,7900.009560699714
7702,7771.695061725859,7643.3805627520005,7900.009560699714
7703,7771.695061725859,7643.3805627520005,7900.009560699714
7704,7769.597475632949,7641.020055193934,7898.17489607196
7705,7769.597475632949,7641.020055193934,7898.17489607196
7706,7769.597475632949,7641.020055193934,7898.17489607196
7707,7768.14064756311,7640.908835600731,7895.372459525485
7708,7766.709209519066,7638.403105377095,7895.015313661032
7709,7766.709209519066,7638.403105377095,7895.015313661032
7710,7763.68082160652,7633.894352094835,7893.4672911182015
7711,7763.68082160652,7633.894352094835,7893.4672911182015
7712,7763.57321928965,7633.834344978155,7893.3120936011455
7713,7763.57321928965,7633.834344978155,7893.3120936011455
7714,7763.57321928965,7633.834344978155,7893.3120936011455
7715,7763.57321928965,7633.834344978155,7893.3120936011455
7716,7763.57321928965,7633.834344978155,7893.3120936011455
7717,7763.57321928965,7633.834344978155,7893.3120936011455
7718,7763.57321928965,7633.834344978155,7893.3120936011455
7719,7763.57321928965,7633.834344978155,7893.3120936011455
7720,7762.641926283855,7633.183827629924,7892.100024937787
7721,7759.786389317983,7627.0019713323945,7892.570807303571
7722,7758.596512591351,7625.184638886928,7892.008386295774
7723,7758.596512591351,7625.184638886928,7892.008386295774
7724,7758.596512591351,7625.184638886928,7892.008386295774
7725,7758.596512591351,7625.184638886928,7892.008386295774
7726,7757.6231285252625,7624.706049842003,7890.540207208522
7727,7757.6231285252625,7624.706049842003,7890.540207208522
7728,7757.070268181761,7624.422825158154,7889.717711205366
7729,7757.070268181761,7624.422825158154,7889.717711205366
7730,7755.893460495131,7623.364306791585,7888.422614198677
7731,7754.905221162092,7622.797680871076,7887.012761453106
7732,7754.905221162092,7622.797680871076,7887.012761453106
7733,7754.905221162092,7622.797680871076,7887.012761453106
7734,7754.905221162092,7622.797680871076,7887.012761453106
7735,7754.905221162092,7622.797680871076,7887.012761453106
7736,7754.905221162092,7622.797680871076,7887.012761453106
7737,7754.905221162092,7622.797680871076,7887.012761453106
7738,7754.905221162092,7622.797680871076,7887.012761453106
7739,7754.905221162092,7622.797680871076,7887.012761453106
7740,7754.759320576207,7622.647402936453,7886.871238215963
7741,7754.759320576207,7622.647402936453,7886.871238215963
7742,7754.759320576207,7622.647402936453,7886.871238215963
7743,7754.759320576207,7622.647402936453,7886.871238215963
7744,7754.685753156237,7622.575126446494,7886.79637986598
7745,7754.685753156237,7622.575126446494,7886.79637986598
7746,7754.392859937424,7622.295595453969,7886.490124420879
7747,7754.392859937424,7622.295595453969,7886.490124420879
7748,7753.878540609124,7621.772061479695,7885.98501973855
7749,7753.878540609124,7621.772061479695,7885.98501973855
7750,7753.878540609124,7621.772061479695,7885.98501973855
7751,7751.83395333171,7617.231598521175,7886.436308142243
7752,7751.83395333171,7617.231598521175,7886.436308142243
7753,7751.83395333171,7617.231598521175,7886.436308142243
7754,7751.518694980692,7616.906737305314,7886.13065265607
7755,7751.518694980692,7616.906737305314,7886.13065265607
7756,7750.5056621826225,7615.970801060144,7885.040523305101
7757,7750.5056621826225,7615.970801060144,7885.040523305101
7758,7749.543425874608,7615.041551831014,7884.0452999182025
7759,7749.543425874608,7615.041551831014,7884.0452999182025
7760,7749.543425874608,7615.041551831014,7884.0452999182025
7761,7749.543425874608,7615.041551831014,7884.0452999182025
7762,7748.8462015123405,7614.6275907719355,7883.064812252744
7763,7748.8462015123405,7614.6275907719355,7883.064812252744
7764,7748.8462015123405,7614.6275907719355,7883.064812252744
7765,7748.120775840434,7614.0916638323015,7882.149887848565
7766,7747.08800983053,7612.466229328058,7881.709790333
7767,7747.08800983053,7612.466229328058,7881.709790333
7768,7747.08800983053,7612.466229328058,7881.709790333
7769,7746.758297642236,7612.06632978867,7881.450265495799
7770,7746.758297642236,7612.06632978867,7881.450265495799
7771,7746.758297642236,7612.06632978867,7881.450265495799
7772,7746.758297642236,7612.06632978867,7881.450265495799
7773,7744.898670549632,7610.111641218038,7879.685699881224
7774,7744.898670549632,7610.111641218038,7879.685699881224
7775,7744.898670549632,7610.111641218038,7879.685699881224
7776,7743.987743342068,7608.720074795552,7879.255411888584
7777,7743.391452140284,7608.32468138065,7878.458222899918
7778,7739.873681716892,7604.529065440555,7875.218297993229
7779,7739.344320531352,7604.475633715613,7874.213007347092
7780,7734.517760700277,7601.725390539405,7867.3101308611485
7781,7734.517760700277,7601.725390539405,7867.3101308611485
7782,7734.517760700277,7601.725390539405,7867.3101308611485
7783,7734.126686770767,7601.441486100806,7866.811887440728
7784,7734.126686770767,7601.441486100806,7866.811887440728
7785,7734.126686770767,7601.441486100806,7866.811887440728
7786,7730.487093754731,7598.9547525633925,7862.019434946072
7787,7730.487093754731,7598.9547525633925,7862.019434946072
7788,7729.1899625975,7596.740877272275,7861.639047922726
7789,7729.1899625975,7596.740877272275,7861.639047922726
7790,7729.1899625975,7596.740877272275,7861.639047922726
7791,7729.1899625975,7596.740877272275,7861.639047922726
7792,7729.1899625975,7596.740877272275,7861.639047922726
7793,7729.1899625975,7596.740877272275,7861.639047922726
7794,7729.1899625975,7596.740877272275,7861.639047922726
7795,7729.1899625975,7596.740877272275,7861.639047922726
7796,7729.1899625975,7596.740877272275,7861.639047922726
7797,7726.3958345713,7594.849870086447,7857.941799056153
7798,7726.3958345713,7594.849870086447,7857.941799056153
7799,7726.3958345713,7594.849870086447,7857.941799056153
7800,7726.3958345713,7594.849870086447,7857.941799056153
7801,7726.3958345713,7594.849870086447,7857.941799056153
7802,7725.866600254265,7594.0412949850825,7857.6919055234475
7803,7725.866600254265,7594.0412949850825,7857.6919055234475
7804,7725.866600254265,7594.0412949850825,7857.6919055234475
7805,7725.754498976169,7593.978017329492,7857.530980622844
7806,7723.390651789451,7591.296918533603,7855.484385045301
7807,7721.325713754149,7589.405585221437,7853.245842286862
7808,7721.325713754149,7589.405585221437,7853.245842286862
7809,7719.503221773952,7588.0639422053255,7850.942501342578
7810,7719.503221773952,7588.0639422053255,7850.942501342578
7811,7718.334604402243,7587.194560778511,7849.474648025973
7812,7718.334604402243,7587.194560778511,7849.474648025973
7813,7714.207633033884,7584.3480485313885,7844.06721753638
7814,7714.207633033884,7584.3480485313885,7844.06721753638
7815,7714.207633033884,7584.3480485313885,7844.06721753638
7816,7714.207633033884,7584.3480485313885,7844.06721753638
7817,7713.552343299147,7583.9304566305755,7843.174229967718
7818,7713.552343299147,7583.9304566305755,7843.174229967718
7819,7713.552343299147,7583.9304566305755,7843.174229967718
7820,7713.552343299147,7583.9304566305755,7843.174229967718
7821,7708.421467237874,7580.557810947636,7836.285123528113
7822,7708.421467237874,7580.557810947636,7836.285123528113
7823,7708.421467237874,7580.557810947636,7836.285123528113
7824,7708.421467237874,7580.557810947636,7836.285123528113
7825,7708.421467237874,7580.557810947636,7836.285123528113
7826,7706.485753064753,7576.188328986713,7836.7831771427955
7827,7706.485753064753,7576.188328986713,7836.7831771427955
7828,7706.485753064753,7576.188328986713,7836.7831771427955
7829,7704.934426736236,7574.8995719310615,7834.96928154141
7830,7703.900954945641,7574.848824731005,7832.953085160279
